Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah)
12-13-2013 19:09:04,2.600104809,3.938294411,7.705021956
12-13-2013 19:09:34,2.599924326,4.097313404,7.726699275
12-13-2013 19:09:35,2.600104809,4.10022831,7.726992624
12-13-2013 19:10:05,1.601537228,4.099904537,7.743740034
12-13-2013 19:10:35,1.047618866,4.099742413,7.754611974
12-13-2013 19:11:05,0.694027185,4.099904537,7.761761857
12-13-2013 19:11:35,0.467916042,4.099742413,7.766535084
12-13-2013 19:12:05,0.323305875,4.099904537,7.769789537
12-13-2013 19:12:35,0.229543656,4.099742413,7.772066481
12-13-2013 19:13:05,0.168237597,4.099742413,7.773706483
12-13-2013 19:13:35,0.12622492,4.09941864,7.774923679
12-13-2013 19:14:05,0.097735628,4.099580765,7.775853723
12-13-2013 19:14:32,0.079884745,4.099742413,7.776516584
12-13-2013 19:15:02,0,4.012460232,7.776516584
12-13-2013 19:15:32,0,3.952220678,7.776516584
12-13-2013 19:16:02,0,3.904288292,7.776516584
12-13-2013 19:16:32,0,3.865100384,7.776516584
12-13-2013 19:16:32,-0.000173754,3.865100384,7.776516584
12-13-2013 19:17:02,0,3.832227707,7.776516584
12-13-2013 19:17:32,0,3.803727388,7.776516584
12-13-2013 19:18:02,-2.599730968,3.20554328,7.776516584
12-13-2013 19:18:32,-2.599730968,3.187568665,7.776516584
12-13-2013 19:19:02,-2.599911213,3.180281639,7.776516584
12-13-2013 19:19:32,-2.599911213,3.175585508,7.776516584
12-13-2013 19:20:02,-2.599911213,3.171537161,7.776516584
12-13-2013 19:20:32,-2.599911213,3.168298483,7.776516584
12-13-2013 19:21:02,-2.599730968,3.165383816,7.776516584
12-13-2013 19:21:32,-2.599911213,3.16246891,7.776516584
12-13-2013 19:22:02,-2.599911213,3.160039902,7.776516584
12-13-2013 19:22:32,-2.599730968,3.157772779,7.776516584
12-13-2013 19:23:02,-2.599730968,3.155667782,7.776516584
12-13-2013 19:23:32,-2.599911213,3.153562546,7.776516584
12-13-2013 19:24:02,-2.599911213,3.151619434,7.776516584
12-13-2013 19:24:32,-2.599730968,3.149514198,7.776516584
12-13-2013 19:25:02,-2.599730968,3.147732973,7.776516584
12-13-2013 19:25:32,-2.599911213,3.145789623,7.776516584
12-13-2013 19:26:02,-2.599730968,3.144170284,7.776516584
12-13-2013 19:26:32,-2.599911213,3.142065287,7.776516584
12-13-2013 19:27:02,-2.599730968,3.140284061,7.776516584
12-13-2013 19:27:32,-2.599911213,3.138340712,7.776516584
12-13-2013 19:28:02,-2.599911213,3.136235714,7.776516584
12-13-2013 19:28:33,-2.599911213,3.13445425,7.776516584
12-13-2013 19:29:03,-2.599730968,3.132349253,7.776516584
12-13-2013 19:29:33,-2.599730968,3.13008213,7.776516584
12-13-2013 19:30:03,-2.599911213,3.127976894,7.776516584
12-13-2013 19:30:33,-2.599911213,3.125547886,7.776516584
12-13-2013 19:31:03,-2.599730968,3.123281002,7.776516584
12-13-2013 19:31:33,-2.599911213,3.120851994,7.776516584
12-13-2013 19:32:03,-2.599730968,3.11826086,7.776516584
12-13-2013 19:32:33,-2.599911213,3.11550808,7.776516584
12-13-2013 19:33:03,-2.599730968,3.112755299,7.776516584
12-13-2013 19:33:33,-2.599730968,3.109840393,7.776516584
12-13-2013 19:34:03,-2.599730968,3.106925488,7.776516584
12-13-2013 19:34:33,-2.599911213,3.10368681,7.776516584
12-13-2013 19:35:03,-2.599911213,3.100772142,7.776516584
12-13-2013 19:35:33,-2.599730968,3.097533464,7.776516584
12-13-2013 19:36:03,-2.599911213,3.093970776,7.776516584
12-13-2013 19:36:33,-2.599730968,3.090732098,7.776516584
12-13-2013 19:37:03,-2.599911213,3.087007761,7.776516584
12-13-2013 19:37:33,-2.599911213,3.083283186,7.776516584
12-13-2013 19:38:03,-2.599911213,3.079072952,7.776516584
12-13-2013 19:38:33,-2.599911213,3.075348377,7.776516584
12-13-2013 19:39:03,-2.599730968,3.071138144,7.776516584
12-13-2013 19:39:33,-2.599911213,3.066766024,7.776516584
12-13-2013 19:40:03,-2.599911213,3.062393665,7.776516584
12-13-2013 19:40:33,-2.599911213,3.057859659,7.776516584
12-13-2013 19:41:03,-2.599730968,3.053163528,7.776516584
12-13-2013 19:41:33,-2.599911213,3.048143625,7.776516584
12-13-2013 19:42:03,-2.599730968,3.043285608,7.776516584
12-13-2013 19:42:33,-2.599730968,3.03810358,7.776516584
12-13-2013 19:43:03,-2.599911213,3.032759905,7.776516584
12-13-2013 19:43:33,-2.599730968,3.026930094,7.776516584
12-13-2013 19:44:03,-2.599730968,3.020938635,7.776516584
12-13-2013 19:44:33,-2.599911213,3.013813496,7.776516584
12-13-2013 19:45:03,-2.599730968,3.006040812,7.776516584
12-13-2013 19:45:33,-2.599911213,2.99664855,7.776516584
12-13-2013 19:46:03,-2.599911213,2.98596096,7.776516584
12-13-2013 19:46:33,-2.599730968,2.973654032,7.776516584
12-13-2013 19:47:03,-2.599911213,2.958917856,7.776516584
12-13-2013 19:47:33,-2.599911213,2.941752911,7.776516584
12-13-2013 19:48:03,-2.599730968,2.921673059,7.776516584
12-13-2013 19:48:33,-2.599730968,2.898030758,7.776516584
12-13-2013 19:49:03,-2.599730968,2.870340109,7.776516584
12-13-2013 19:49:33,-2.599730968,2.837629318,7.776516584
12-13-2013 19:50:03,-2.599911213,2.797955513,7.776516584
12-13-2013 19:50:33,-2.599911213,2.74986124,7.776516584
12-13-2013 19:51:03,-2.599911213,2.688650131,7.776516584
12-13-2013 19:51:33,-2.599730968,2.606063843,7.776516584
12-13-2013 19:52:03,-2.599911213,2.474249601,7.776516584
12-13-2013 19:52:33,-2.599911213,2.151677132,7.776516584
12-13-2013 19:52:40,-2.599911213,1.999621272,7.776516584
12-13-2013 19:52:40,-0.00071469,2.107145309,7.776516584
12-13-2013 19:53:11,0,2.541128397,7.776516584
12-13-2013 19:53:41,0,2.597157478,7.776516584
12-13-2013 19:54:11,0,2.626791477,7.776516584
12-13-2013 19:54:41,0,2.646709204,7.776516584
12-13-2013 19:55:11,2.600104809,3.001668453,7.798194173
12-13-2013 19:55:41,2.600285053,3.095590115,7.819871719
12-13-2013 19:56:11,2.600104809,3.160363674,7.841549321
12-13-2013 19:56:41,2.600104809,3.210401297,7.863226961
12-13-2013 19:57:11,2.599924326,3.250722885,7.884904426
12-13-2013 19:57:41,2.600104809,3.284729004,7.906582113
12-13-2013 19:58:11,2.600104809,3.313553333,7.928259699
12-13-2013 19:58:41,2.600104809,3.33541441,7.949937388
12-13-2013 19:59:11,2.600104809,3.348369122,7.971614938
12-13-2013 19:59:41,2.600104809,3.35630393,7.993292819
12-13-2013 20:00:11,2.599924326,3.362619162,8.014823754
12-13-2013 20:00:41,2.599924326,3.368286848,8.03663675
12-13-2013 20:01:11,2.599924326,3.373954535,8.058314392
12-13-2013 20:01:41,2.600104809,3.379460335,8.079992164
12-13-2013 20:02:11,2.600104809,3.385289907,8.101669821
12-13-2013 20:02:41,2.599924326,3.390795708,8.123347552
12-13-2013 20:03:11,2.599924326,3.396463394,8.145025139
12-13-2013 20:03:41,2.599924326,3.401807308,8.166702812
12-13-2013 20:04:11,2.600104809,3.407150984,8.188380526
12-13-2013 20:04:41,2.599924326,3.412171125,8.210058293
12-13-2013 20:05:11,2.600104809,3.417191029,8.23172473
12-13-2013 20:05:41,2.599924326,3.421563148,8.253413763
12-13-2013 20:06:11,2.600104809,3.425935507,8.275090947
12-13-2013 20:06:41,2.599924326,3.430307627,8.296757554
12-13-2013 20:07:11,2.600104809,3.434032202,8.318435352
12-13-2013 20:07:41,2.599924326,3.437594652,8.340113173
12-13-2013 20:08:11,2.599924326,3.44083333,8.3617909
12-13-2013 20:08:41,2.599924326,3.444072008,8.383468408
12-13-2013 20:09:11,2.600104809,3.446986914,8.405146209
12-13-2013 20:09:41,2.599744081,3.449415922,8.42681258
12-13-2013 20:10:11,2.600104809,3.451844931,8.448490294
12-13-2013 20:10:41,2.599924326,3.454435825,8.470167809
12-13-2013 20:11:11,2.599924326,3.456378937,8.491845522
12-13-2013 20:11:41,2.600104809,3.458807945,8.513512034
12-13-2013 20:12:11,2.599924326,3.460913181,8.535200807
12-13-2013 20:12:41,2.600104809,3.463180304,8.556878607
12-13-2013 20:13:11,2.600104809,3.465447426,8.578556227
12-13-2013 20:13:41,2.599924326,3.467390537,8.600233991
12-13-2013 20:14:11,2.600104809,3.469819546,8.621911657
12-13-2013 20:14:41,2.599924326,3.472248554,8.643589501
12-13-2013 20:15:11,2.599924326,3.474677563,8.665267076
12-13-2013 20:15:41,2.600104809,3.477430344,8.686944889
12-13-2013 20:16:11,2.599924326,3.480183363,8.70862245
12-13-2013 20:16:41,2.599924326,3.48309803,8.730300019
12-13-2013 20:17:11,2.600104809,3.486336708,8.751977427
12-13-2013 20:17:41,2.599924326,3.489737511,8.773654749
12-13-2013 20:18:11,2.599924326,3.493299961,8.795320814
12-13-2013 20:18:41,2.599924326,3.497186422,8.81700956
12-13-2013 20:19:11,2.599924326,3.501558542,8.838686778
12-13-2013 20:19:41,2.599924326,3.506092787,8.860364011
12-13-2013 20:20:11,2.599744081,3.51111269,8.882041258
12-13-2013 20:20:41,2.599924326,3.516780376,8.903717709
12-13-2013 20:21:11,2.599744081,3.52293396,8.925382954
12-13-2013 20:21:41,2.599924326,3.530058861,8.947059324
12-13-2013 20:22:11,2.599924326,3.53799367,8.968735655
12-13-2013 20:22:41,2.599924326,3.546900034,8.990400858
12-13-2013 20:23:11,2.599924326,3.557263851,9.012088642
12-13-2013 20:23:41,2.600285053,3.569408894,9.033765724
12-13-2013 20:24:12,2.600104809,3.583497047,9.055431693
12-13-2013 20:24:42,2.599744081,3.600662231,9.077108316
12-13-2013 20:25:12,2.599924326,3.621227741,9.098797185
12-13-2013 20:25:42,2.599924326,3.646489382,9.12047447
12-13-2013 20:26:12,2.600104809,3.677580833,9.142151693
12-13-2013 20:26:42,2.599924326,3.716768742,9.163817696
12-13-2013 20:27:12,2.600104809,3.768263817,9.185494892
12-13-2013 20:27:42,2.600285053,3.838543177,9.207172448
12-13-2013 20:28:12,2.600104809,3.940075636,9.228849927
12-13-2013 20:28:42,2.599924326,4.098932743,9.250516134
12-13-2013 20:28:42,2.599924326,4.100066662,9.250640294
12-13-2013 20:29:12,1.606045008,4.099904537,9.267409679
12-13-2013 20:29:42,1.053569198,4.099580765,9.278329367
12-13-2013 20:30:12,0.698895633,4.099580765,9.285526588
12-13-2013 20:30:42,0.472604156,4.099742413,9.29034011
12-13-2013 20:31:12,0.326731801,4.099742413,9.293627503
12-13-2013 20:31:42,0.232248336,4.099742413,9.295929898
12-13-2013 20:32:12,0.169860408,4.099904537,9.29759207
12-13-2013 20:32:42,0.128208339,4.099742413,9.298823985
12-13-2013 20:33:12,0.099358432,4.099742413,9.299765552
12-13-2013 20:33:40,0.079884745,4.099580765,9.300469348
12-13-2013 20:34:10,0,4.012298107,9.300469348
12-13-2013 20:34:40,0,3.951573133,9.300469348
12-13-2013 20:35:10,0,3.903640509,9.300469348
12-13-2013 20:35:40,0,3.864614487,9.300469348
12-13-2013 20:35:41,-0.000354066,3.8644526,9.300469348
12-13-2013 20:36:11,0,3.831418037,9.300469348
12-13-2013 20:36:41,0,3.802917719,9.300469348
12-13-2013 20:37:11,-2.599730968,3.205219507,9.300469348
12-13-2013 20:37:41,-2.599911213,3.187406778,9.300469348
12-13-2013 20:38:11,-2.599730968,3.180281639,9.300469348
12-13-2013 20:38:41,-2.599911213,3.175261736,9.300469348
12-13-2013 20:39:11,-2.599730968,3.171537161,9.300469348
12-13-2013 20:39:41,-2.599730968,3.168136597,9.300469348
12-13-2013 20:40:11,-2.599730968,3.165221691,9.300469348
12-13-2013 20:40:41,-2.599911213,3.162307024,9.300469348
12-13-2013 20:41:11,-2.599911213,3.160039902,9.300469348
12-13-2013 20:41:41,-2.599911213,3.157610893,9.300469348
12-13-2013 20:42:11,-2.599730968,3.155343771,9.300469348
12-13-2013 20:42:41,-2.599911213,3.15340066,9.300469348
12-13-2013 20:43:11,-2.599911213,3.15145731,9.300469348
12-13-2013 20:43:41,-2.599911213,3.149352312,9.300469348
12-13-2013 20:44:11,-2.599911213,3.147408962,9.300469348
12-13-2013 20:44:41,-2.599730968,3.145627737,9.300469348
12-13-2013 20:45:11,-2.599730968,3.143684626,9.300469348
12-13-2013 20:45:41,-2.599911213,3.1419034,9.300469348
12-13-2013 20:46:11,-2.599730968,3.139960051,9.300469348
12-13-2013 20:46:41,-2.599730968,3.138016939,9.300469348
12-13-2013 20:47:11,-2.599911213,3.136073589,9.300469348
12-13-2013 20:47:41,-2.599730968,3.134292364,9.300469348
12-13-2013 20:48:11,-2.599911213,3.132025242,9.300469348
12-13-2013 20:48:41,-2.599911213,3.129920244,9.300469348
12-13-2013 20:49:11,-2.599911213,3.127653122,9.300469348
12-13-2013 20:49:41,-2.599911213,3.125386,9.300469348
12-13-2013 20:50:11,-2.599911213,3.122956991,9.300469348
12-13-2013 20:50:41,-2.599730968,3.120689869,9.300469348
12-13-2013 20:51:11,-2.599730968,3.118098974,9.300469348
12-13-2013 20:51:41,-2.599911213,3.115346193,9.300469348
12-13-2013 20:52:11,-2.599911213,3.112431288,9.300469348
12-13-2013 20:52:41,-2.599730968,3.109840393,9.300469348
12-13-2013 20:53:11,-2.599911213,3.106763601,9.300469348
12-13-2013 20:53:41,-2.599911213,3.10368681,9.300469348
12-13-2013 20:54:11,-2.599911213,3.100610018,9.300469348
12-13-2013 20:54:41,-2.600091696,3.097209454,9.300469348
12-13-2013 20:55:11,-2.599911213,3.093970776,9.300469348
12-13-2013 20:55:41,-2.599730968,3.090570211,9.300469348
12-13-2013 20:56:11,-2.599730968,3.087007761,9.300469348
12-13-2013 20:56:41,-2.599911213,3.0831213,9.300469348
12-13-2013 20:57:11,-2.599911213,3.079396725,9.300469348
12-13-2013 20:57:41,-2.599911213,3.075348377,9.300469348
12-13-2013 20:58:11,-2.599911213,3.071138144,9.300469348
12-13-2013 20:58:42,-2.599911213,3.066766024,9.300469348
12-13-2013 20:59:12,-2.599730968,3.062393665,9.300469348
12-13-2013 20:59:42,-2.599730968,3.057859659,9.300469348
12-13-2013 21:00:12,-2.599911213,3.052839518,9.300469348
12-13-2013 21:00:42,-2.599911213,3.047981501,9.300469348
12-13-2013 21:01:12,-2.599911213,3.043123484,9.300469348
12-13-2013 21:01:42,-2.599911213,3.03810358,9.300469348
12-13-2013 21:02:12,-2.600091696,3.03259778,9.300469348
12-13-2013 21:02:42,-2.599730968,3.027092218,9.300469348
12-13-2013 21:03:12,-2.599911213,3.020938635,9.300469348
12-13-2013 21:03:42,-2.599911213,3.013813496,9.300469348
12-13-2013 21:04:12,-2.599911213,3.006040812,9.300469348
12-13-2013 21:04:42,-2.599911213,2.996810436,9.300469348
12-13-2013 21:05:12,-2.599911213,2.986284733,9.300469348
12-13-2013 21:05:42,-2.599730968,2.973977804,9.300469348
12-13-2013 21:06:12,-2.599730968,2.959241867,9.300469348
12-13-2013 21:06:42,-2.599911213,2.942076683,9.300469348
12-13-2013 21:07:12,-2.599730968,2.922158957,9.300469348
12-13-2013 21:07:42,-2.599911213,2.898678541,9.300469348
12-13-2013 21:08:12,-2.599911213,2.870987892,9.300469348
12-13-2013 21:08:42,-2.599730968,2.838115215,9.300469348
12-13-2013 21:09:12,-2.599911213,2.798765182,9.300469348
12-13-2013 21:09:42,-2.599730968,2.750994682,9.300469348
12-13-2013 21:10:12,-2.599911213,2.690107584,9.300469348
12-13-2013 21:10:42,-2.599911213,2.607683182,9.300469348
12-13-2013 21:11:12,-2.599730968,2.477326393,9.300469348
12-13-2013 21:11:42,-2.599911213,2.160259724,9.300469348
12-13-2013 21:11:49,-2.600091696,1.999135494,9.300469348
12-13-2013 21:11:50,-0.000534378,2.118480682,9.300469348
12-13-2013 21:12:20,0,2.541128397,9.300469348
12-13-2013 21:12:50,0,2.597157478,9.300469348
12-13-2013 21:13:20,0,2.626791477,9.300469348
12-13-2013 21:13:50,0,2.646709204,9.300469348
12-13-2013 21:14:20,2.599924326,3.001182795,9.322146656
12-13-2013 21:14:50,2.599924326,3.095266342,9.343823833
12-13-2013 21:15:20,2.600104809,3.160363674,9.36550123
12-13-2013 21:15:50,2.600104809,3.209915638,9.387178484
12-13-2013 21:16:20,2.600104809,3.250722885,9.408855804
12-13-2013 21:16:50,2.599924326,3.284243345,9.430341308
12-13-2013 21:17:20,2.599744081,3.31290555,9.452198971
12-13-2013 21:17:50,2.599924326,3.335090399,9.473875906
12-13-2013 21:18:20,2.599924326,3.348045111,9.495552407
12-13-2013 21:18:50,2.599924326,3.356141806,9.517229029
12-13-2013 21:19:20,2.599744081,3.362295389,9.538905533
12-13-2013 21:19:50,2.600104809,3.368124962,9.560582675
12-13-2013 21:20:20,2.600104809,3.373630762,9.582260113
12-13-2013 21:20:50,2.599924326,3.379136562,9.603937917
12-13-2013 21:21:20,2.599924326,3.384804249,9.625615405
12-13-2013 21:21:50,2.599924326,3.390471935,9.647293114
12-13-2013 21:22:20,2.600285053,3.396139622,9.668970677
12-13-2013 21:22:50,2.599924326,3.401483297,9.690648522
12-13-2013 21:23:20,2.600104809,3.406665325,9.712325976
12-13-2013 21:23:50,2.600104809,3.411685228,9.733992329
12-13-2013 21:24:20,2.599744081,3.416543245,9.755681293
12-13-2013 21:24:50,2.599924326,3.421239376,9.77735901
12-13-2013 21:25:20,2.600104809,3.425773382,9.799036443
12-13-2013 21:25:50,2.600104809,3.42982173,9.820702838
12-13-2013 21:26:20,2.600104809,3.433870077,9.842391805
12-13-2013 21:26:50,2.599924326,3.43727088,9.864069562
12-13-2013 21:27:20,2.600104809,3.440671444,9.885747147
12-13-2013 21:27:50,2.599924326,3.443910122,9.907424813
12-13-2013 21:28:20,2.599924326,3.446501017,9.929091243
12-13-2013 21:28:50,2.599924326,3.449254036,9.950768827
12-13-2013 21:29:20,2.599924326,3.45152092,9.972446522
12-13-2013 21:29:50,2.600104809,3.453949928,9.994124275
12-13-2013 21:30:20,2.599744081,3.455893278,10.01580192
12-13-2013 21:30:50,2.599924326,3.458322287,10.03747957
12-13-2013 21:31:20,2.599924326,3.460427284,10.05915675
12-13-2013 21:31:50,2.600104809,3.462694407,10.08083502
12-13-2013 21:32:20,2.600104809,3.464799643,10.10250142
12-13-2013 21:32:50,2.599924326,3.467066765,10.12419052
12-13-2013 21:33:20,2.600104809,3.469333649,10.14586828
12-13-2013 21:33:50,2.600104809,3.471924782,10.16754575
12-13-2013 21:34:20,2.599924326,3.474191666,10.18922361
12-13-2013 21:34:50,2.600104809,3.476782799,10.21090136
12-13-2013 21:35:20,2.600104809,3.479697466,10.23257908
12-13-2013 21:35:50,2.599924326,3.482612371,10.25425688
12-13-2013 21:36:20,2.599924326,3.485689163,10.27593444
12-13-2013 21:36:50,2.599924326,3.488927841,10.29761152
12-13-2013 21:37:20,2.600104809,3.492814064,10.31928923
12-13-2013 21:37:50,2.600104809,3.496538639,10.34095618
12-13-2013 21:38:21,2.599924326,3.500586987,10.36263372
12-13-2013 21:38:51,2.599924326,3.505283117,10.38431137
12-13-2013 21:39:21,2.600104809,3.51030302,10.40598905
12-13-2013 21:39:51,2.599924326,3.515808821,10.42766609
12-13-2013 21:40:21,2.600104809,3.521962166,10.449333
12-13-2013 21:40:51,2.600104809,3.528925419,10.47101076
12-13-2013 21:41:21,2.600104809,3.536698341,10.49268835
12-13-2013 21:41:51,2.600104809,3.545442581,10.51436601
12-13-2013 21:42:21,2.600104809,3.555806398,10.53604381
12-13-2013 21:42:51,2.600104809,3.567627668,10.55771021
12-13-2013 21:43:21,2.600104809,3.581877708,10.57939911
12-13-2013 21:43:51,2.600104809,3.598395109,10.60107685
12-13-2013 21:44:21,2.600104809,3.618960619,10.62275448
12-13-2013 21:44:51,2.600104809,3.643736601,10.64443232
12-13-2013 21:45:21,2.599924326,3.674665928,10.66611003
12-13-2013 21:45:51,2.600104809,3.713368177,10.68778771
12-13-2013 21:46:21,2.600104809,3.764377356,10.70946535
12-13-2013 21:46:51,2.599924326,3.83368516,10.73114303
12-13-2013 21:47:21,2.600104809,3.93473196,10.75282085
12-13-2013 21:47:51,2.600104809,4.092131615,10.77449849
12-13-2013 21:47:52,2.600104809,4.10022831,10.77535616
12-13-2013 21:48:22,1.60027504,4.099904537,10.79209918
12-13-2013 21:48:52,1.046717405,4.099904537,10.80296126
12-13-2013 21:49:22,0.692224085,4.099742413,10.81009998
12-13-2013 21:49:52,0.466834158,4.099742413,10.81486167
12-13-2013 21:50:22,0.322223991,4.099742413,10.81810721
12-13-2013 21:50:52,0.22882241,4.099904537,10.82037624
12-13-2013 21:51:22,0.167155728,4.099742413,10.82201096
12-13-2013 21:51:52,0.12622492,4.099742413,10.82322273
12-13-2013 21:52:22,0.097735628,4.099742413,10.82414893
12-13-2013 21:52:48,0.079884745,4.099742413,10.82479583
12-13-2013 21:53:19,0,4.01262188,10.82479583
12-13-2013 21:53:49,0,3.951896906,10.82479583
12-13-2013 21:54:19,0,3.904288292,10.82479583
12-13-2013 21:54:49,0,3.86526227,10.82479583
12-13-2013 21:55:19,0,3.83174181,10.82479583
12-13-2013 21:55:49,0,3.803403378,10.82479583
12-13-2013 21:56:19,-2.599730968,3.205705166,10.82479583
12-13-2013 21:56:49,-2.599730968,3.187730551,10.82479583
12-13-2013 21:57:19,-2.599730968,3.180605412,10.82479583
12-13-2013 21:57:49,-2.599911213,3.175585508,10.82479583
12-13-2013 21:58:19,-2.599911213,3.171699047,10.82479583
12-13-2013 21:58:49,-2.599730968,3.168460369,10.82479583
12-13-2013 21:59:19,-2.599911213,3.165545702,10.82479583
12-13-2013 21:59:49,-2.599911213,3.162792683,10.82479583
12-13-2013 22:00:19,-2.599730968,3.160363674,10.82479583
12-13-2013 22:00:49,-2.599730968,3.15809679,10.82479583
12-13-2013 22:01:19,-2.599730968,3.155991554,10.82479583
12-13-2013 22:01:49,-2.599911213,3.153724432,10.82479583
12-13-2013 22:02:19,-2.599730968,3.151943207,10.82479583
12-13-2013 22:02:49,-2.599730968,3.150000095,10.82479583
12-13-2013 22:03:19,-2.599911213,3.147894859,10.82479583
12-13-2013 22:03:49,-2.599911213,3.146113634,10.82479583
12-13-2013 22:04:19,-2.599730968,3.144332409,10.82479583
12-13-2013 22:04:49,-2.599730968,3.142389059,10.82479583
12-13-2013 22:05:19,-2.599730968,3.140607834,10.82479583
12-13-2013 22:05:49,-2.599730968,3.138664722,10.82479583
12-13-2013 22:06:19,-2.599911213,3.136559486,10.82479583
12-13-2013 22:06:49,-2.599730968,3.134778261,10.82479583
12-13-2013 22:07:19,-2.599730968,3.132511139,10.82479583
12-13-2013 22:07:49,-2.599730968,3.130405903,10.82479583
12-13-2013 22:08:19,-2.599911213,3.128300905,10.82479583
12-13-2013 22:08:49,-2.599911213,3.125710011,10.82479583
12-13-2013 22:09:19,-2.599911213,3.123442888,10.82479583
12-13-2013 22:09:49,-2.599730968,3.12101388,10.82479583
12-13-2013 22:10:19,-2.599911213,3.118422985,10.82479583
12-13-2013 22:10:49,-2.599911213,3.115669966,10.82479583
12-13-2013 22:11:19,-2.599730968,3.113079071,10.82479583
12-13-2013 22:11:49,-2.599730968,3.110164165,10.82479583
12-13-2013 22:12:19,-2.599730968,3.107249498,10.82479583
12-13-2013 22:12:49,-2.599730968,3.104172707,10.82479583
12-13-2013 22:13:20,-2.599730968,3.100934029,10.82479583
12-13-2013 22:13:50,-2.599911213,3.097695351,10.82479583
12-13-2013 22:14:20,-2.599911213,3.094456673,10.82479583
12-13-2013 22:14:50,-2.599730968,3.090893984,10.82479583
12-13-2013 22:15:20,-2.599911213,3.087169647,10.82479583
12-13-2013 22:15:50,-2.599730968,3.083606958,10.82479583
12-13-2013 22:16:20,-2.599730968,3.079558611,10.82479583
12-13-2013 22:16:50,-2.599911213,3.075510263,10.82479583
12-13-2013 22:17:20,-2.599730968,3.07130003,10.82479583
12-13-2013 22:17:50,-2.599730968,3.067089796,10.82479583
12-13-2013 22:18:20,-2.599911213,3.062555552,10.82479583
12-13-2013 22:18:50,-2.599911213,3.058021545,10.82479583
12-13-2013 22:19:20,-2.599911213,3.053325415,10.82479583
12-13-2013 22:19:50,-2.599911213,3.048305511,10.82479583
12-13-2013 22:20:20,-2.599911213,3.043447495,10.82479583
12-13-2013 22:20:50,-2.599911213,3.038265467,10.82479583
12-13-2013 22:21:20,-2.599911213,3.032759905,10.82479583
12-13-2013 22:21:50,-2.599730968,3.027254105,10.82479583
12-13-2013 22:22:20,-2.599730968,3.021262407,10.82479583
12-13-2013 22:22:50,-2.599730968,3.013975382,10.82479583
12-13-2013 22:23:20,-2.599911213,3.006040812,10.82479583
12-13-2013 22:23:50,-2.599911213,2.996972322,10.82479583
12-13-2013 22:24:20,-2.599911213,2.986446619,10.82479583
12-13-2013 22:24:50,-2.599730968,2.97413969,10.82479583
12-13-2013 22:25:20,-2.600091696,2.959241867,10.82479583
12-13-2013 22:25:50,-2.600091696,2.942076683,10.82479583
12-13-2013 22:26:20,-2.599911213,2.922158957,10.82479583
12-13-2013 22:26:50,-2.599730968,2.898840427,10.82479583
12-13-2013 22:27:20,-2.599730968,2.871311665,10.82479583
12-13-2013 22:27:50,-2.599911213,2.838601112,10.82479583
12-13-2013 22:28:20,-2.599730968,2.799089193,10.82479583
12-13-2013 22:28:50,-2.599730968,2.751156569,10.82479583
12-13-2013 22:29:20,-2.599911213,2.690593481,10.82479583
12-13-2013 22:29:50,-2.599911213,2.608492851,10.82479583
12-13-2013 22:30:20,-2.599730968,2.478783846,10.82479583
12-13-2013 22:30:50,-2.599911213,2.165279627,10.82479583
12-13-2013 22:30:58,-2.599911213,1.999459267,10.82479583
12-13-2013 22:30:58,-0.00071469,2.105687857,10.82479583
12-13-2013 22:31:28,0,2.541614056,10.82479583
12-13-2013 22:31:58,0,2.597481251,10.82479583
12-13-2013 22:32:28,0,2.627277136,10.82479583
12-13-2013 22:32:58,0,2.647195101,10.82479583
12-13-2013 22:33:28,2.599744081,3.001344681,10.84646083
12-13-2013 22:33:58,2.599924326,3.095428228,10.86813705
12-13-2013 22:34:28,2.599924326,3.160201788,10.88981436
12-13-2013 22:34:58,2.599924326,3.21023941,10.91149163
12-13-2013 22:35:28,2.599924326,3.250722885,10.93316904
12-13-2013 22:35:58,2.599924326,3.284729004,10.95484635
12-13-2013 22:36:28,2.599924326,3.313391447,10.97652382
12-13-2013 22:36:58,2.599924326,3.33541441,10.99820114
12-13-2013 22:37:28,2.599924326,3.348207235,11.01987839
12-13-2013 22:37:58,2.599924326,3.35630393,11.04155585
12-13-2013 22:38:28,2.599924326,3.362457275,11.06323314
12-13-2013 22:38:58,2.599924326,3.368286848,11.08491063
12-13-2013 22:39:28,2.600104809,3.373954535,11.10658783
12-13-2013 22:39:58,2.599924326,3.379298449,11.12826542
12-13-2013 22:40:28,2.600104809,3.385289907,11.14994274
12-13-2013 22:40:58,2.599924326,3.390795708,11.17162014
12-13-2013 22:41:28,2.599924326,3.396301508,11.19329754
12-13-2013 22:41:58,2.600104809,3.401807308,11.21497448
12-13-2013 22:42:28,2.599924326,3.406989098,11.23665234
12-13-2013 22:42:58,2.599924326,3.412009001,11.25832955
12-13-2013 22:43:29,2.600104809,3.416867018,11.28000699
12-13-2013 22:43:59,2.600104809,3.421563148,11.30168437
12-13-2013 22:44:29,2.599924326,3.425773382,11.32336178
12-13-2013 22:44:59,2.599924326,3.429983854,11.34502789
12-13-2013 22:45:29,2.600104809,3.434032202,11.3667051
12-13-2013 22:45:59,2.600104809,3.437756538,11.38837114
12-13-2013 22:46:29,2.600104809,3.44083333,11.41004868
12-13-2013 22:46:59,2.600104809,3.444072008,11.43172604
